* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, ocean, alexscaves:abyssal_chasm, MONSTER, alexscaves:deep_one_mage, 10, 1, 1
3985, forest, minecraft:dark_forest, CREATURE, naturalist:snake, 10, 1, 1
3986, forest, minecraft:dark_forest, CREATURE, naturalist:bear, 10, 1, 2
3987, forest, minecraft:dark_forest, CREATURE, naturalist:deer, 10, 1, 3
3988, forest, minecraft:dark_forest, CREATURE, naturalist:cardinal, 10, 1, 4
3989, forest, minecraft:dark_forest, CREATURE, naturalist:robin, 10, 1, 4
3990, forest, minecraft:dark_forest, CREATURE, naturalist:finch, 10, 1, 4
3991, forest, minecraft:dark_forest, CREATURE, naturalist:butterfly, 20, 1, 3
3992, forest, minecraft:dark_forest, CREATURE, minecraft:fox, 10, 2, 4
3993, forest, minecraft:dark_forest, CREATURE, minecraft:rabbit, 10, 2, 3
3994, forest, minecraft:dark_forest, CREATURE, naturalist:lizard, 15, 1, 2
3995, forest, minecraft:dark_forest, CREATURE, crittersandcompanions:ferret, 10, 2, 3
3996, forest, minecraft:dark_forest, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
3997, forest, minecraft:dark_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
3998, forest, minecraft:dark_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
3999, forest, minecraft:dark_forest, CREATURE, alexsmobs:crow, 10, 3, 5
4000, forest, minecraft:dark_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
4001, forest, minecraft:dark_forest, CREATURE, alexsmobs:potoo, 15, 1, 1
4002, forest, minecraft:dark_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
4003, forest, minecraft:dark_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
4004, forest, minecraft:dark_forest, CREATURE, chicken_roost:c_bone, 10, 1, 1
4005, forest, minecraft:dark_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4006, forest, minecraft:dark_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4007, forest, minecraft:dark_forest, CREATURE, chicken_roost:c_darkoak, 10, 1, 1
4008, forest, minecraft:dark_forest, CREATURE, player_companions:dobutsu, 10, 1, 2
4009, forest, minecraft:dark_forest, CREATURE, chicken_roost:c_string, 10, 1, 1
4010, forest, minecraft:dark_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4011, forest, minecraft:dark_forest, CREATURE, scguns:supply_scamp, 10, 1, 1
4012, forest, minecraft:dark_forest, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
4013, forest, minecraft:dark_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4014, forest, minecraft:dark_forest, CREATURE, ylf_mod:ylf, 60, 1, 2
4015, forest, minecraft:dark_forest, AMBIENT, minecraft:bat, 10, 8, 8
4016, forest, minecraft:dark_forest, AMBIENT, naturalist:firefly, 10, 2, 3
4017, forest, minecraft:dark_forest, AMBIENT, crittersandcompanions:leaf_insect, 14, 1, 1
4018, forest, minecraft:dark_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
4019, forest, minecraft:dark_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4020, forest, minecraft:dark_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4021, forest, minecraft:dark_forest, UNDERGROUND_WATER_CREATURE, seadwellers:mermorph_cavern, 10, 1, 1
4022, forest, minecraft:dark_forest, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 1, 5
4023, forest, minecraft:dark_forest, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
4024, forest, minecraft:dark_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4025, forest, minecraft:dark_forest, rascals, friendsandfoes:rascal, 10, 1, 1
4026, none, twilightforest:dark_forest, MONSTER, minecraft:enderman, 5, 1, 2
4027, none, twilightforest:dark_forest, MONSTER, minecraft:zombie, 10, 1, 2
4028, none, twilightforest:dark_forest, MONSTER, minecraft:skeleton, 10, 1, 2
4029, none, twilightforest:dark_forest, MONSTER, twilightforest:mist_wolf, 10, 1, 1
4030, none, twilightforest:dark_forest, MONSTER, twilightforest:skeleton_druid, 10, 1, 1
4031, none, twilightforest:dark_forest, MONSTER, twilightforest:king_spider, 10, 1, 1
4032, none, twilightforest:dark_forest, MONSTER, twilightforest:kobold, 10, 1, 3
4033, none, twilightforest:dark_forest, MONSTER, minecraft:witch, 5, 1, 1
4034, none, twilightforest:dark_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
4035, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 2
4036, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
4037, none, twilightforest:dark_forest, MONSTER, quark:stoneling, 30, 1, 1
4038, none, twilightforest:dark_forest, MONSTER, quark:toretoise, 20, 2, 4
4039, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
4040, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:bonescaller, 5, 1, 1
4041, none, twilightforest:dark_forest, MONSTER, realmrpg_demons:chort, 10, 1, 2
4042, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
4043, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
4044, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
4045, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
4046, none, twilightforest:dark_forest, MONSTER, realmrpg_demons:demon, 10, 1, 3
4047, none, twilightforest:dark_forest, MONSTER, realmrpg_demons:demon_lord, 10, 1, 1
4048, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
4049, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4050, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4051, none, twilightforest:dark_forest, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
4052, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4053, none, twilightforest:dark_forest, MONSTER, realmrpg_demons:imp, 10, 1, 3
4054, none, twilightforest:dark_forest, MONSTER, realmrpg_demons:imp_guard, 10, 1, 3
4055, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
4056, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
4057, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4058, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 5, 1, 1
4059, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4060, none, twilightforest:dark_forest, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
4061, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
4062, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4063, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
4064, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
4065, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
4066, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4067, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4068, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
4069, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:spiritof_chaos, 5, 1, 1
4070, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
4071, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
4072, none, twilightforest:dark_forest, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
4073, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
4074, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4075, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
4076, none, twilightforest:dark_forest, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
4077, none, twilightforest:dark_forest, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
4078, none, twilightforest:dark_forest, UNDERGROUND_WATER_CREATURE, seadwellers:mermorph_cavern, 10, 1, 1
4079, none, twilightforest:dark_forest, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 1, 5
4080, none, twilightforest:dark_forest, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
4081, none, twilightforest:dark_forest_center, MONSTER, alexsmobs:farseer, 30, 1, 1
4082, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 2
4083, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
4084, none, twilightforest:dark_forest_center, MONSTER, quark:stoneling, 30, 1, 1
4085, none, twilightforest:dark_forest_center, MONSTER, quark:toretoise, 20, 2, 4
4086, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
4087, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:bonescaller, 5, 1, 1
4088, none, twilightforest:dark_forest_center, MONSTER, realmrpg_demons:chort, 10, 1, 2
4089, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
4090, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
4091, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
4092, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
4093, none, twilightforest:dark_forest_center, MONSTER, realmrpg_demons:demon, 10, 1, 3
4094, none, twilightforest:dark_forest_center, MONSTER, realmrpg_demons:demon_lord, 10, 1, 1
4095, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
4096, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4097, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4098, none, twilightforest:dark_forest_center, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
4099, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4100, none, twilightforest:dark_forest_center, MONSTER, realmrpg_demons:imp, 10, 1, 3
4101, none, twilightforest:dark_forest_center, MONSTER, realmrpg_demons:imp_guard, 10, 1, 3
4102, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
4103, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
4104, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4105, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:nightmare_stalker, 5, 1, 1
4106, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4107, none, twilightforest:dark_forest_center, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
4108, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
4109, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4110, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
4111, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
4112, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
4113, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4114, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4115, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
4116, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:spiritof_chaos, 5, 1, 1
4117, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
4118, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
4119, none, twilightforest:dark_forest_center, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
4120, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
4121, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4122, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
4123, none, twilightforest:dark_forest_center, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
4124, none, twilightforest:dark_forest_center, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
4125, none, twilightforest:dark_forest_center, UNDERGROUND_WATER_CREATURE, seadwellers:mermorph_cavern, 10, 1, 1
4126, none, twilightforest:dark_forest_center, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 1, 5
4127, none, twilightforest:dark_forest_center, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
4128, taiga, biomesoplenty:dead_forest, MONSTER, minecraft:spider, 80, 4, 4
4129, taiga, biomesoplenty:dead_forest, MONSTER, minecraft:zombie, 80, 4, 4
4130, taiga, biomesoplenty:dead_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
4131, taiga, biomesoplenty:dead_forest, MONSTER, minecraft:skeleton, 80, 4, 4
4132, taiga, biomesoplenty:dead_forest, MONSTER, minecraft:slime, 80, 4, 4
4133, taiga, biomesoplenty:dead_forest, MONSTER, minecraft:witch, 5, 1, 1
4134, taiga, biomesoplenty:dead_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4135, taiga, biomesoplenty:dead_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
4136, taiga, biomesoplenty:dead_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
4137, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 2
4138, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
4139, taiga, biomesoplenty:dead_forest, MONSTER, quark:stoneling, 30, 1, 1
4140, taiga, biomesoplenty:dead_forest, MONSTER, quark:toretoise, 20, 2, 4
4141, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
4142, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:bonescaller, 5, 1, 1
4143, taiga, biomesoplenty:dead_forest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4144, taiga, biomesoplenty:dead_forest, MONSTER, endermanoverhaul:cave_enderman, 10, 1, 2
4145, taiga, biomesoplenty:dead_forest, MONSTER, realmrpg_demons:chort, 10, 1, 2
4146, taiga, biomesoplenty:dead_forest, MONSTER, scguns:cog_knight, 25, 1, 1
4147, taiga, biomesoplenty:dead_forest, MONSTER, scguns:cog_minion, 0, 0, 0
4148, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
4149, taiga, biomesoplenty:dead_forest, MONSTER, endermanoverhaul:dark_oak_enderman, 10, 1, 4
4150, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
4151, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
4152, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
4153, taiga, biomesoplenty:dead_forest, MONSTER, realmrpg_demons:demon, 10, 1, 3
4154, taiga, biomesoplenty:dead_forest, MONSTER, realmrpg_demons:demon_lord, 10, 1, 1
4155, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
4156, taiga, biomesoplenty:dead_forest, MONSTER, scguns:dissident, 20, 1, 1
4157, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4158, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4159, taiga, biomesoplenty:dead_forest, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
4160, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4161, taiga, biomesoplenty:dead_forest, MONSTER, scguns:hive, 15, 1, 1
4162, taiga, biomesoplenty:dead_forest, MONSTER, realmrpg_demons:imp, 10, 1, 3
4163, taiga, biomesoplenty:dead_forest, MONSTER, realmrpg_demons:imp_guard, 10, 1, 3
4164, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
4165, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
4166, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4167, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 5, 1, 1
4168, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4169, taiga, biomesoplenty:dead_forest, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
4170, taiga, biomesoplenty:dead_forest, MONSTER, scguns:redcoat, 20, 1, 1
4171, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
4172, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4173, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
4174, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
4175, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
4176, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4177, taiga, biomesoplenty:dead_forest, MONSTER, scguns:sky_carrier, 30, 1, 1
4178, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4179, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
4180, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:spiritof_chaos, 5, 1, 1
4181, taiga, biomesoplenty:dead_forest, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
4182, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
4183, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
4184, taiga, biomesoplenty:dead_forest, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
4185, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
4186, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4187, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
4188, taiga, biomesoplenty:dead_forest, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
4189, taiga, biomesoplenty:dead_forest, CREATURE, naturalist:bear, 10, 1, 2
4190, taiga, biomesoplenty:dead_forest, CREATURE, naturalist:bluejay, 10, 1, 4
4191, taiga, biomesoplenty:dead_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4192, taiga, biomesoplenty:dead_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
4193, taiga, biomesoplenty:dead_forest, CREATURE, alexsmobs:crow, 10, 3, 5
4194, taiga, biomesoplenty:dead_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
4195, taiga, biomesoplenty:dead_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4196, taiga, biomesoplenty:dead_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4197, taiga, biomesoplenty:dead_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4198, taiga, biomesoplenty:dead_forest, CREATURE, scguns:supply_scamp, 10, 1, 1
4199, taiga, biomesoplenty:dead_forest, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
4200, taiga, biomesoplenty:dead_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4201, taiga, biomesoplenty:dead_forest, AMBIENT, minecraft:bat, 10, 8, 8
4202, taiga, biomesoplenty:dead_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
4203, taiga, biomesoplenty:dead_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4204, taiga, biomesoplenty:dead_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4205, taiga, biomesoplenty:dead_forest, UNDERGROUND_WATER_CREATURE, seadwellers:mermorph_cavern, 10, 1, 1
4206, taiga, biomesoplenty:dead_forest, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 1, 5
4207, taiga, biomesoplenty:dead_forest, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
4208, taiga, biomesoplenty:dead_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4209, taiga, biomesoplenty:dead_forest, rascals, friendsandfoes:rascal, 10, 1, 1
4210, ocean, biomeswevegone:dead_sea, MONSTER, minecraft:spider, 80, 4, 4
4211, ocean, biomeswevegone:dead_sea, MONSTER, minecraft:drowned, 80, 4, 4
4212, ocean, biomeswevegone:dead_sea, MONSTER, minecraft:zombie_villager, 10, 1, 1
4213, ocean, biomeswevegone:dead_sea, MONSTER, minecraft:skeleton, 80, 4, 4
4214, ocean, biomeswevegone:dead_sea, MONSTER, minecraft:creeper, 80, 4, 4
4215, ocean, biomeswevegone:dead_sea, MONSTER, minecraft:slime, 80, 4, 4
4216, ocean, biomeswevegone:dead_sea, MONSTER, minecraft:enderman, 5, 1, 4
4217, ocean, biomeswevegone:dead_sea, MONSTER, minecraft:witch, 5, 1, 1
4218, ocean, biomeswevegone:dead_sea, MONSTER, alexsmobs:farseer, 30, 1, 1
4219, ocean, biomeswevegone:dead_sea, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 2
4220, ocean, biomeswevegone:dead_sea, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
4221, ocean, biomeswevegone:dead_sea, MONSTER, quark:stoneling, 30, 1, 1
4222, ocean, biomeswevegone:dead_sea, MONSTER, quark:toretoise, 20, 2, 4
4223, ocean, biomeswevegone:dead_sea, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
